OTU_ID	MR_1_P1	MR_1_P2	MR_1_P3	MR_1_P4	MR_1_P5	MR_1_P6	MR_1_P7	MR_1_P8	MR_1_P9	MR_10_P1	MR_10_P2	MR_10_P3	MR_10_P4	MR_10_P5	MR_10_P6	MR_10_P7	MR_10_P8	MR_10_P9	MR_11_P1	MR_11_P2	MR_11_P3	MR_11_P4	MR_11_P5	MR_11_P6	MR_11_P7	MR_11_P8	MR_11_P9	MR_12_T1_1	MR_12_T1_2	MR_12_T1_3	MR_12_T2_1	MR_12_T2_2	MR_12_T2_3	MR_12_T3_1	MR_12_T3_2	MR_13_P1	MR_13_P2	MR_13_P3	MR_13_P4	MR_13_P5	MR_13_P6	MR_13_P7	MR_13_P8	MR_13_P9	MR_14_P2	MR_14_P3	MR_14_P4	MR_14_P5	MR_14_P6	MR_14_P7	MR_14_P8	MR_14_P9	MR_15_P1	MR_15_P2	MR_15_P3	MR_15_P4	MR_15_P5	MR_15_P6	MR_15_P7	MR_15_P8	MR_15_P9	MR_16_T1_1	MR_16_T1_2	MR_16_T1_3	MR_16_T2_1	MR_16_T2_2	MR_16_T3_1	MR_16_T3_3	MR_17_P1	MR_17_P2	MR_17_P3	MR_17_P4	MR_17_P5	MR_17_P8	MR_18_T1_1	MR_18_T1_3	MR_18_T2_1	MR_18_T2_3	MR_18_T3_1	MR_18_T3_3	MR_19_P1	MR_19_P2	MR_19_P3	MR_19_P4	MR_19_P5	MR_19_P7	MR_19_P8	MR_19_P9	MR_2_T1_1	MR_2_T1_2	MR_2_T1_3	MR_2_T2_1	MR_2_T2_2	MR_2_T2_3	MR_2_T3_1	MR_2_T3_2	MR_2_T3_3	MR_20_T1_1	MR_20_T1_2	MR_20_T1_3	MR_20_T2_1	MR_20_T2_2	MR_20_T2_3	MR_20_T3_1	MR_20_T3_2	MR_21_P1	MR_21_P2	MR_3_T1_1	MR_3_T1_2	MR_3_T1_3	MR_3_T2_1	MR_3_T2_2	MR_3_T2_3	MR_3_T3_1	MR_3_T3_2	MR_3_T3_3	MR_4_P1	MR_4_P2	MR_4_P3	MR_4_P4	MR_4_P5	MR_4_P6	MR_4_P7	MR_4_P8	MR_4_P9	MR_5_T1_1	MR_5_T1_2	MR_5_T1_3	MR_5_T2_1	MR_5_T2_2	MR_5_T2_3	MR_5_T3_1	MR_5_T3_2	MR_5_T3_3	MR_6_T1_1	MR_6_T1_2	MR_6_T1_3	MR_6_T2_1	MR_6_T2_2	MR_6_T2_3	MR_6_T3_1	MR_6_T3_2	MR_6_T3_3	MR_7_P1	MR_7_P2	MR_7_P3	MR_7_P4	MR_7_P5	MR_7_P6	MR_7_P7	MR_7_P8	MR_7_P9	MR_8_P1	MR_8_P2	MR_8_P3	MR_8_P4	MR_8_P5	MR_8_P6	MR_8_P7	MR_8_P8	MR_8_P9	MR_9_P1	MR_9_P2	MR_9_P3	MR_9_P4	MR_9_P5	MR_9_P6	MR_9_P7	MR_9_P8	MR_9_P9	SR_1_T1_1	SR_1_T1_2	SR_1_T1_3	SR_1_T2_1	SR_1_T2_2	SR_1_T2_3	SR_1_T3_2	SR_1_T3_3	SR_10_T1_1	SR_10_T1_2	SR_10_T1_3	SR_10_T2_1	SR_10_T2_2	SR_10_T2_3	SR_10_T3_1	SR_10_T3_2	SR_10_T3_3	SR_11_T1_1	SR_11_T1_2	SR_11_T1_3	SR_11_T2_1	SR_11_T2_2	SR_11_T2_3	SR_11_T3_1	SR_11_T3_2	SR_11_T3_3	SR_2_T1_1	SR_2_T1_2	SR_2_T1_3	SR_2_T2_1	SR_2_T2_2	SR_2_T2_3	SR_2_T3_1	SR_2_T3_2	SR_2_T3_3	SR_3_T1_1	SR_3_T1_2	SR_3_T1_3	SR_3_T2_1	SR_3_T2_2	SR_3_T2_3	SR_3_T3_1	SR_3_T3_2	SR_3_T3_3	SR_4_T1_1	SR_4_T1_2	SR_4_T1_3	SR_4_T2_1	SR_4_T2_2	SR_4_T2_3	SR_4_T3_1	SR_4_T3_2	SR_4_T3_3	SR_5_T1_1	SR_5_T1_2	SR_5_T1_3	SR_5_T2_1	SR_5_T2_2	SR_5_T2_3	SR_5_T3_1	SR_5_T3_2	SR_5_T3_3	SR_6_T1_1	SR_6_T1_2	SR_6_T1_3	SR_6_T2_1	SR_6_T2_2	SR_6_T2_3	SR_6_T3_1	SR_6_T3_2	SR_6_T3_3	SR_7_T1_1	SR_7_T1_2	SR_7_T1_3	SR_7_T2_1	SR_7_T2_2	SR_7_T2_3	SR_7_T3_1	SR_7_T3_2	SR_7_T3_3	SR_8_T1_1	SR_8_T1_2	SR_8_T1_3	SR_8_T2_1	SR_8_T2_2	SR_8_T2_3	SR_8_T3_1	SR_8_T3_2	SR_8_T3_3	SR_9_T1_1	SR_9_T1_2	SR_9_T1_3	SR_9_T2_3	SR_9_T3_1	SR_9_T3_2	SR_9_T3_3	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
OTU3911	0	2	0	0	0	1	0	5	0	9	465	69	91	181	502	112	72	13	0	3	74	0	3	0	0	0	45	391	119	45	139	99	199	3	12	0	18	89	7	12	94	22	26	10	93	98	527	188	14	1	57	37	5	1	4	23	6	5	24	47	3	81	123	165	42	186	71	155	0	0	0	0	0	2	0	0	0	1	1	0	6	0	1	27	0	48	4	0	18	2	2	55	0	7	24	0	0	6	6	22	4	65	145	22	1	1	8	3	2	6	4	2	3	16	2	1	14	54	53	114	0	32	132	108	878	0	15	38	57	80	335	6	18	49	4	0	0	1	0	0	0	0	8	0	0	13	4	2	20	3	11	21	84	72	187	338	22	525	455	363	254	5	0	0	0	1	0	15	4	0	34	36	15	86	5	0	12	9	15	15	37	112	22	2	0	83	26	0	0	0	11	59	3	0	0	4	87	74	101	12	12	30	2	38	33	8	15	9	2	10	6	20	7	26	1152	460	120	3115	400	158	236	120	310	43	236	96	81	149	27	106	50	62	235	28	40	12	4	2	8	91	72	90	40	93	6	23	0	18	61	35	31	14	1	4	1	0	24	0	1	81	186	1	54	10	47	281	Parastagonospora_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora	-	-	-	-	-	-	-	Unassigned	-
OTU8022	8	6	0	11	0	0	0	3	32	17	22	0	0	322	708	12	116	73	0	0	0	0	64	98	77	1	21	221	242	1118	40	634	133	426	75	0	0	0	0	1	2	0	0	4	5	12	0	202	991	0	4	406	0	0	0	0	0	0	1	22	1	16	3	149	11	43	134	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	3	0	0	15	0	0	0	0	0	2	115	2	17	1	422	0	786	674	95	1099	0	0	20	144	0	26	0	0	14	413	0	0	0	0	0	0	0	0	0	0	0	116	8	0	344	2	23	20	39	0	1134	3	0	60	19	25	3	0	1495	13	28	38	4	2	0	7	12	152	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	140	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	1	0	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	Diatractium_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Diatractium	-	-	-	-	-	-	-	Unassigned	-
OTU8274	0	0	0	1	0	0	11	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	11	0	0	0	0	0	0	42	47	5	0	0	0	0	0	0	0	0	0	4	25	0	0	1	0	3	0	351	320	3	17	89	385	267	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1688	0	0	0	0	68	8	0	0	0	0	0	16	0	13	1	1	0	59	1	3	63	8	0	1475	197	3033	286	512	503	150	149	29	0	0	0	0	0	0	0	0	0	359	59	0	93	576	138	13	64	0	2	0	0	0	0	0	0	0	0	50	578	56	0	0	8	0	52	0	18	323	13	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	51	0	2	0	0	Cystofilobasidium_sp|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium	-	-	-	-	-	-	-	Unassigned	-
OTU4005	702	7	2	1	1249	22	8	0	0	0	0	0	0	0	0	0	0	0	0	36	11	1	9	4	2	32	35	0	0	0	0	0	0	0	0	168	167	101	161	27	1116	998	857	590	0	0	0	0	1	10	0	0	18	0	36	11	6	11	6	0	295	24	1	2	14	4	13	13	0	15	460	7	7	6	7	55	31	316	0	15	5	16	31	9	642	1204	19	33	0	0	4	0	0	0	23	5	109	1	0	0	7	0	0	0	2	3	59	0	2	0	0	0	0	0	0	0	0	0	27	0	0	1	8	24	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	132	63	69	735	122	143	75	47	75	0	114	0	1	0	51	9	38	1	59	14	47	22	41	59	116	231	160	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	46	0	1	0	0	0	0	0	0	88	0	1	0	2	0	167	10	1	17	0	0	5	72	31	0	0	0	0	0	0	0	Exophiala_sp|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	Exophiala	13	Saprotroph	Undefined Saprotroph	Probable	Facultative Yeast	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688, Nagy GL, et al. 2014. Nature Communications 5:4471"
OTU4915	1	0	0	0	0	0	0	0	0	0	0	0	39	0	0	363	0	0	0	0	0	0	0	0	12	0	0	93	1007	0	0	2	0	0	55	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	1	0	0	0	0	0	0	0	0	1	0	230	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	1	136	137	1	0	0	0	1	0	0	0	1415	86	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	0	23	249	270	407	69	102	0	2	219	26	0	0	0	614	0	0	0	0	0	0	847	1	0	0	1	0	1	0	0	0	0	0	0	0	0	856	0	0	0	0	133	0	0	0	156	0	0	0	0	1	0	36	0	645	0	0	68	1	0	0	0	1710	141	58	0	41	3	0	1	7	495	75	152	0	0	0	0	0	5	0	0	10	33	25	617	1	634	333	16	Coprinellus_sp|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	Coprinellus	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU764	51	3	140	9	4	0	17	4	33	0	4	2	13	199	5	0	1	1	125	293	348	117	216	533	220	903	481	21	85	137	1	36	12	24	43	0	6	7	0	0	6	3	3	3	5	1	14	295	249	281	20	450	0	1	0	10	0	1	7	2	6	7	14	8	4	1	50	31	0	33	5	53	9	72	13	15	1	22	9	21	8	14	25	6	13	38	11	0	61	134	23	62	39	139	34	25	61	0	10	199	287	0	70	10	270	215	141	80	11	6	129	7	25	207	112	38	7	12	26	11	37	36	27	25	21	28	14	20	28	8	24	0	25	26	15	0	17	7	52	9	6	8	170	165	23	49	116	40	78	45	55	21	11	10	10	41	2	44	92	14	31	14	2	5	5	15	11	167	96	374	14	0	0	0	0	0	342	0	34	68	56	9	54	51	21	16	431	0	0	0	0	0	0	5	0	375	6	29	21	54	3	21	9	11	1	1	1	0	0	0	1	0	0	0	12	18	17	6	11	59	1	19	23	4	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	6	33	0	1	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	Didymosphaeria_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Didymosphaeria	Didymosphaeria	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688); Massimo NC, et al. 2015. Microbial Ecology 70:61-76; http://www.apsnet.org/publications/commonnames/Pages/default.aspx; Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)"
OTU14360	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	9	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6853	288	4	0	63	0	25	0	643	0	0	0	355	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	672	0	5	1533	0	0	0	0	0	4	0	0	1216	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	26	33	0	67	130	0	Galerina_sp|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina	Galerina	13	Pathotroph-Saprotroph	Bryophyte Parasite-Leaf Saprotroph-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph	Probable	Agaricoid	White Rot	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU4741	0	0	0	0	26	24	0	0	0	0	0	0	1	0	0	0	1	0	0	2	34	5	4	48	1	28	28	0	0	0	0	0	0	0	0	22	11	63	31	1	8	7	0	8	1	0	0	0	2	0	0	0	0	0	68	9	7	1	0	0	56	1	0	313	3	0	0	9	128	22	21	37	71	29	122	133	120	794	28	138	175	131	410	57	336	135	222	310	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	65	301	0	0	0	0	2	0	1	0	0	7	14	10	33	3	2	5	4	21	2	0	0	8	0	0	3	11	15	0	0	0	0	1	0	0	0	0	17	0	0	2	2	11	6	0	0	0	1	16	0	1	15	0	0	0	203	1186	842	43	1628	700	620	944	683	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	106	180	24	Knufia_sp|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia	Knufia	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Soil Saprotroph-Undefined Saprotroph	Possible	Microfungus	NULL	"Species isolated from tumour-like stem and branch deformities of Populus tremuloides, bark of Populus, rocks, and clinical samples, with one species causes opportunistic skin infections in humans (Crous et al. 2013)"	"Li DM, et al. 2008. Studies in Mycology 61:131-136; Crous PW, et al. 2013. Persoonia 31:188-296; Irinyi L, et al. 2015. Medical Mycology 53:313-337"
OTU3122	9	0	11	1	4	2	1	8	3	2	1	0	0	0	0	0	0	0	0	1	0	5	1	0	1	27	0	59	18	40	0	1	0	0	0	0	1	3	0	0	2	0	0	1	14	0	28	119	30	17	0	1	1	0	0	0	1	0	0	1	0	36	31	122	3	10	9	17	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	2	5	0	13	0	4	30	11	10	0	48	5	0	3	141	0	0	3	0	0	0	2	0	1	4	2	0	12	0	0	11	1	36	0	0	0	0	1	0	2	57	0	0	0	0	6	0	0	0	7	40	45	0	2	0	1	0	10	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	4	1	22	144	407	0	0	0	2	1	0	1	0	1	722	234	44	126	24	0	107	213	0	36	272	307	67	0	0	371	293	28	0	17	154	143	31	28	6	0	44	8	66	40	1	13	3	8	6	0	27	0	1	0	0	0	0	0	125	149	26	1	34	1	0	18	13	11	16	223	267	1493	609	90	40	1	867	39	31	58	6	10	31	199	81	450	62	65	24	10	0	19	271	104	0	1	4	25	0	3	6	2	21	27	98	4	159	239	276	201	Echria_sp|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Echria	-	-	-	-	-	-	-	Unassigned	-
OTU6988	2	0	0	1	0	0	10	0	2	0	74	0	1	1	2	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	50	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	369	0	31	61	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	3	13	97	505	11	46	273	12	7	586	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	10	70	0	0	0	0	1	0	308	0	325	0	0	0	7	0	0	0	10	0	899	1512	2220	325	197	562	1492	593	70	0	1	0	0	0	0	0	0	0	20	38	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	68	0	0	0	0	Ceratobasidium_sp|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium	Ceratobasidium	13	Symbiotroph	Ectomycorrhizal	Possible	Corticioid	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU3420	12	0	0	1	0	2	0	0	4	0	0	0	4	18	0	363	0	0	0	0	0	1	0	7	0	0	0	0	10	2	10	60	7	369	1	0	0	7	21	17	0	0	6	2	76	4	2	3	0	5	5	1	0	0	0	0	0	0	0	0	0	1	13	28	4	5	0	28	10	24	0	0	0	6	0	0	4	20	123	4	0	44	44	20	3	0	0	0	0	67	0	46	80	5	14	3943	46	7	103	2	0	0	0	0	5	0	1	6	101	0	0	0	0	0	0	19	4	0	13	0	0	814	1	7	0	0	1	0	1	0	3	0	66	34	8	0	14	28	0	0	3	0	0	0	0	5	1	15	0	2	0	0	0	0	0	11	0	3	5	0	0	0	0	15	0	0	0	0	0	0	4	8	0	57	19	5	27	14	1	6	34	70	0	67	91	0	6	0	25	3	6	19	182	71	3	15	0	2	31	0	6	56	11	55	1	0	3	1	1	10	0	0	0	0	78	0	1146	8	229	2	3	192	84	140	77	64	10	147	37	0	11	21	0	26	19	1	0	0	103	80	19	0	63	2	3	0	0	47	45	51	0	0	3	0	48	0	24	8	0	110	181	0	49	8	49	104	Conioscypha_sp|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Conioscyphales;f__Conioscyphaceae;g__Conioscypha	-	-	-	-	-	-	-	Unassigned	-
OTU7109	131	226	182	260	875	370	97	95	235	33	0	0	0	0	1	0	2	0	0	26	8	2	81	10	0	16	9	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	26	0	0	0	0	0	0	0	474	1	1	0	1	1	0	1	13	0	0	12	0	46	48	9	41	0	0	0	0	0	0	0	0	0	1	0	0	50	0	0	6	34	40	101	0	34	0	0	32	0	0	0	2	0	4	141	224	0	0	0	3	41	0	10	420	6	16	1	62	0	0	91	2	1163	879	341	210	460	76	306	57	17	6	0	0	11	38	0	199	9	667	2	0	54	0	95	9	0	0	3	53	50	87	80	52	24	27	25	52	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	79	50	0	2	28	0	134	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	66	0	5	0	0	1	13	13	0	0	0	0	0	0	0	65	64	38	42	0	0	0	0	0	34	34	27	83	0	0	0	1	105	69	4	3	12	63	79	114	1	1	1	0	0	0	0	Chlamydotubeufia_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Chlamydotubeufia	Chlamydotubeufia	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU10172	0	0	0	0	0	0	0	0	0	68	20	23	3	34	46	3	146	243	0	8	17	8	2	45	28	5	52	135	39	99	82	347	167	120	251	4	0	4	0	1	0	0	2	0	454	202	51	117	89	33	2028	74	0	5	0	0	0	0	2	1	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	35	2	10	2	26	114	9	0	0	104	12	4	1653	132	65	74	11	18	0	0	0	0	0	0	0	3	0	10	13	77	11	15	369	86	14	2	361	12	5	114	153	190	270	63	207	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	331	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	34	17	0	268	15	11	179	56	0	0	0	0	0	0	0	1	96	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	5	0	0	0	17	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	Cortinarius_sp|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	Cortinarius	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Agaricoid	NULL	NULL	"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html"
OTU8204	1	0	0	0	2	1	0	1	0	0	7	1	8	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	2	1	0	2	0	0	0	0	0	0	0	3	23	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	198	56	37	6	1	0	175	0	0	0	0	0	12	0	1	0	1	0	0	0	0	0	151	0	0	0	0	0	164	0	0	0	57	215	0	81	0	10	0	0	0	0	0	0	0	0	2	2	3	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	4	0	2	1	2	0	0	0	0	0	0	0	6	0	0	2	1	0	2	0	0	0	0	0	0	1	1	1	0	0	1	0	0	16	2	0	0	0	0	0	1	0	0	0	0	0	75	53	24	388	2	440	286	4	0	84	0	7	0	59	50	0	169	0	0	94	57	23	32	69	8	0	0	0	0	2	0	1	0	1	19	4	19	22	48	1	15	68	134	0	0	0	0	0	0	0	0	1	14	80	430	21	587	173	0	12	117	179	43	204	149	1	4	68	170	171	174	16	92	170	17	5	60	71	155	0	0	2	0	3	8	1	0	7	223	796	656	122	359	813	377	Curvularia_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia	Curvularia	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU8615	0	0	0	0	0	0	0	0	0	1	0	0	33	0	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	191	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	21	42	587	1541	6	115	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	0	51	25	146	2	2142	1640	0	149	10	650	399	51	49	57	2	0	48	20	1181	192	76	105	199	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	Fusarium_sp|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	Fusarium	13	Pathotroph-Saprotroph	Plant Pathogen-Soil Saprotroph-Wood Saprotroph	Probable	NULL	Soft Rot	NULL	"Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:1256688; Schroers et al. 2016. Mycologia 108:806-819."
OTU6776	1	0	0	0	7	30	10	51	33	88	0	0	5	0	0	0	12	0	11	0	0	50	0	0	218	0	44	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	19	160	0	0	0	0	0	0	0	0	0	0	704	124	71	87	31	0	469	30	0	0	0	30	0	0	0	257	0	0	2	0	0	0	7	0	0	19	0	27	16	0	0	0	39	16	0	17	1	18	0	8	0	0	0	0	0	0	0	3	0	73	11	123	0	0	2	50	5	25	21	124	5	8	4	16	2	0	1	0	0	0	1	0	159	28	6	311	1	1	25	2	105	0	131	0	0	2	0	3	0	11	9	731	24	3	0	0	1	6	0	160	0	0	0	0	0	0	0	0	0	0	0	56	0	0	1	0	2	0	0	0	0	11	0	0	767	0	0	10	1	12	49	20	3	5	11	0	0	13	33	1	0	5	0	0	2	0	0	0	0	199	205	0	0	107	204	24	4	45	6	0	16	19	46	1	0	21	1	0	0	0	0	278	3	80	0	0	292	17	740	10	623	13	83	0	6	31	166	207	18	0	0	0	72	0	23	8	0	216	24	0	0	0	0	59	1	Papiliotrema_sp|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	Tremellales	7	Pathotroph-Saprotroph-Symbiotroph	Fungal Parasite-Undefined Saprotroph	Possible	Tremelloid-Yeast	NULL	"The order contains both teleomorphic and anamorphic species, most of the latter being yeasts"	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
